name;osm_name;operator_ref;lat;lon;nbs_booth;booth_node_id;booth_way_id;type;operator_osm
LESTELLE DE SAINT MARTORY;Péage de Lestelle;Péage de Lestelle;43.1195337;0.8947521;1;[277617392];;open;ASF
PEAGE DE BIRIATOU;Péage de Biriatou;A 63;43.3412455;-1.7496367;1;[280351090,2950398495];;open;Autoroutes du Sud de la France
ST JEAN DE LUZ SUD;Saint-Jean-de-Luz Sud;2;43.3719502;-1.6763524;2;[255022590,1690642278];;open;ASF
PEAGE DE LA NEGRESSE;Péage de La Négresse;Péage de La Négresse;43.4491731;-1.5537438;3;[1371313449,1371313451,1371313452];;open;ASF
BIARRITZ;Gare de péage de Biarritz;;43.4504664;-1.5544554;1;[8897755575];;open;ASF
BAYONNE SUD;Bayonne Sud;5;43.4622534;-1.4984754;2;[1371313435,1371313436];;open;ASF
ONDRES;Ondres;7;43.5415617;-1.4355904;2;[1033354786,1033354788];;open;ASF
CAPBRETON;Capbreton;8;43.6305539;-1.3947363;3;[465501470,2406629234,5964525403];;open;ASF
PEAGE DE BENESSE MARENNE;Péage de Bénesse-Maremne;Péage de Bénesse-Maremne;43.6240583;-1.4005755;2;[465501472,1778176309];;open;ASF
PEAGE DE MONTAUBAN NORD;Péage de Montauban Nord;Péage de Montauban Nord;44.0524498;1.4101071;4;[60079493,272877809,9083206948,9083206949];;close;ASF
CAUSSADE;Caussade;59;44.149933;1.5156002;2;[366923586,366940500];;close;ASF
CAHORS SUD;Cahors Sud;58;44.3427348;1.4940673;1;[322846284];;close;ASF
CAHORS NORD;Cahors Nord;57;44.5323371;1.5063224;2;[387693502,387693540];;close;ASF
LABASTIDE MURAT;Labastide-Murat;56;44.6981278;1.5805783;1;[249181379];;close;ASF
SOUILLAC;Souillac;55;44.9006891;1.5043301;2;[286851357,2155986155];;close;ASF
PEAGE DE GIGNAC;Péage de Gignac;Péage de Gignac;44.9907475;1.5265818;2;[60078772,378374878];;close;ASF
MARTEL;Martel;54;44.9933565;1.5314244;2;[600154188,856420518];;open;ASF
MUSSIDAN EST;Mussidan Est;13.1;45.0653628;0.4297875;4;[298601377,298601379,512632720,512645301];;close;ASF
MUSSIDAN SUD;Mussidan Sud;13;45.0107553;0.3774855;2;[257152241,504607734];;close;ASF
MONTPON MENESTEROL;Montpon-Ménestérol;12;44.9859243;0.1562632;2;[458731540,1474599102];;close;ASF
COUTRAS;Coutras;11;45.0120743;-0.0998393;2;[332282171,504619378];;close;ASF
LIBOURNE NORD;Libourne Nord;10;44.9570612;-0.2451243;2;[442086723,1474506894];;close;ASF
PEAGE D ARVEYRES;Péage d'Arveyres;Péage d'Arveyres;44.8851487;-0.268608;2;[21465992,249778842];;close;ASF
PEAGE DE THENON;Péage de Thénon;Péage-de-Thénon;45.1513597;1.1675897;4;[3922783426,3922783427,3922783428,3922783429];;open;ASF
LA BACHELLERIE;La Bachellerie;17;45.1480869;1.1747099;2;[444247986,445832829];;open;ASF
MANSAC TERRASSON;Mansac-Terrasson;18;45.1525541;1.3782132;2;[28195303,28195335];;open;ASF
PEAGE DE TOURS CENTRE;Tours centre sorigny;Tours centre sorigny;47.2184528;0.6577159;3;[85698610,726432887,8274123701];;close;ASF
SAINTE MAURE;Sainte-Maure;25;47.1072866;0.5876617;1;[894516551];;close;ASF
CHATELLERAULT NORD;Châtellerault Nord;26;46.8369794;0.530822;1;[340395444];;close;ASF
CHATELLERAULT SUD;Châtellerault Sud;27;46.7786646;0.50452;1;[340396503];;close;ASF
FUTUROSCOPE;Futuroscope;28;46.6701286;0.3599572;2;[270647374,2630513392];;close;ASF
POITIERS NORD;Poitiers Nord;29;46.6215062;0.3437828;2;[282069502,9975149049];;close;Vinci
POITIERS SUD;Poitiers Sud;30;46.5489824;0.2892931;2;[459173225,3634658165];;close;ASF
ST MAIXENT SOUDAN;Saint-Maixent-Soudan;31;46.4255262;-0.0821627;2;[883346500,883347456];;close;ASF
NIORT EST;Niort Est;11;46.3552904;-0.331188;6;[735016190,3999405516,3999405520,3999405523,3999405525,3999405529];;close;ASF
NIORT NORD;Niort Nord;10;46.4193233;-0.3969591;4;[901258167,4001139231,4001139234,4001139239];;close;ASF
NIORT OUEST;Niort Ouest;9;46.3878963;-0.6478799;5;[4001140435,4001140450,4001140454,4001140460,4001140464];;close;ASF
FONTENAY CENTRE;Fontenay Centre;8;46.4359963;-0.8214534;5;[279217857,4001244320,4001244321,4001244322,4001244323];;close;ASF
